id,title,price,imageUrl,createAt
4100,Moab Is My Washpot,5.74,https://picsum.photos/200/300?random=1,1641972043299
4101,The Grapes of Wrath,8.92,https://picsum.photos/200/300?random=1,1641972043299
4102,Consider the Lilies,10.87,https://picsum.photos/200/300?random=1,1641972043299
4103,Number the Stars,6.43,https://picsum.photos/200/300?random=1,1641972043299
4104,Beneath the Bleeding,5.51,https://picsum.photos/200/300?random=1,1641972043299
4105,A Darkling Plain,11.56,https://picsum.photos/200/300?random=1,1641972043299
4106,The Daffodil Sky,4.85,https://picsum.photos/200/300?random=1,1641972043299
4107,By Grand Central Station I Sat Down and Wept,6.93,https://picsum.photos/200/300?random=1,1641972043299
4108,Everything is Illuminated,9.4,https://picsum.photos/200/300?random=1,1641972043299
4109,Taming a Sea Horse,12.09,https://picsum.photos/200/300?random=1,1641972043299
4110,What's Become of Waring,7.46,https://picsum.photos/200/300?random=1,1641972043299
4111,Mr Standfast,10.68,https://picsum.photos/200/300?random=1,1641972043299
4112,Terrible Swift Sword,8.02,https://picsum.photos/200/300?random=1,1641972043299
4113,The Way Through the Woods,8.01,https://picsum.photos/200/300?random=1,1641972043299
4114,Vanity Fair,5.05,https://picsum.photos/200/300?random=1,1641972043299
4115,Shall not Perish,5.31,https://picsum.photos/200/300?random=1,1641972043299
4116,Little Hands Clapping,12.18,https://picsum.photos/200/300?random=1,1641972043299
4117,A Confederacy of Dunces,3.38,https://picsum.photos/200/300?random=1,1641972043299
4118,The Mermaids Singing,9.15,https://picsum.photos/200/300?random=1,1641972043299
4119,His Dark Materials,12.89,https://picsum.photos/200/300?random=1,1641972043299
4120,An Acceptable Time,6.3,https://picsum.photos/200/300?random=1,1641972043299
4121,"Ah, Wilderness!",7.58,https://picsum.photos/200/300?random=1,1641972043299
4122,Frequent Hearses,10.05,https://picsum.photos/200/300?random=1,1641972043299
4123,Precious Bane,9.56,https://picsum.photos/200/300?random=1,1641972043299
4124,Rosemary Sutcliff,8.63,https://picsum.photos/200/300?random=1,1641972043299
4125,A Time to Kill,8.85,https://picsum.photos/200/300?random=1,1641972043299
4126,That Good Night,7.29,https://picsum.photos/200/300?random=1,1641972043299
4127,All the King's Men,12.27,https://picsum.photos/200/300?random=1,1641972043299
4128,The Cricket on the Hearth,5.76,https://picsum.photos/200/300?random=1,1641972043299
4129,Stranger in a Strange Land,8.89,https://picsum.photos/200/300?random=1,1641972043299
4130,O Pioneers!,3.18,https://picsum.photos/200/300?random=1,1641972043299
4131,Some Buried Caesar,4.0,https://picsum.photos/200/300?random=1,1641972043299
4132,"Look Homeward, Angel",10.18,https://picsum.photos/200/300?random=1,1641972043299
4133,For Whom the Bell Tolls,10.65,https://picsum.photos/200/300?random=1,1641972043299
4134,I Will Fear No Evil,5.31,https://picsum.photos/200/300?random=1,1641972043299
4135,Blood's a Rover,9.96,https://picsum.photos/200/300?random=1,1641972043299
4136,The Doors of Perception,5.09,https://picsum.photos/200/300?random=1,1641972043299
4137,This Side of Paradise,7.23,https://picsum.photos/200/300?random=1,1641972043299
4138,Paths of Glory,7.35,https://picsum.photos/200/300?random=1,1641972043299
4139,Fame Is the Spur,6.14,https://picsum.photos/200/300?random=1,1641972043299
4140,Beneath the Bleeding,9.43,https://picsum.photos/200/300?random=1,1641972043299
4141,Wildfire at Midnight,4.59,https://picsum.photos/200/300?random=1,1641972043299
4142,The Moving Finger,9.16,https://picsum.photos/200/300?random=1,1641972043299
4143,The Green Bay Tree,10.58,https://picsum.photos/200/300?random=1,1641972043299
4144,Nectar in a Sieve,8.66,https://picsum.photos/200/300?random=1,1641972043299
4145,The Painted Veil,9.09,https://picsum.photos/200/300?random=1,1641972043299
4146,I Know Why the Caged Bird Sings,12.51,https://picsum.photos/200/300?random=1,1641972043299
4147,An Acceptable Time,13.2,https://picsum.photos/200/300?random=1,1641972043299
4148,The Wives of Bath,10.27,https://picsum.photos/200/300?random=1,1641972043299
4149,For Whom the Bell Tolls,8.07,https://picsum.photos/200/300?random=1,1641972043299
4150,The Moving Finger,4.01,https://picsum.photos/200/300?random=1,1641972043299
4151,All the King's Men,5.01,https://picsum.photos/200/300?random=1,1641972043299
4152,The Cricket on the Hearth,8.56,https://picsum.photos/200/300?random=1,1641972043299
4153,Blood's a Rover,6.2,https://picsum.photos/200/300?random=1,1641972043299
4154,Taming a Sea Horse,12.05,https://picsum.photos/200/300?random=1,1641972043299
4155,Consider Phlebas,7.89,https://picsum.photos/200/300?random=1,1641972043299
4156,Nectar in a Sieve,12.94,https://picsum.photos/200/300?random=1,1641972043299
4157,Little Hands Clapping,10.2,https://picsum.photos/200/300?random=1,1641972043299
4158,Frequent Hearses,8.68,https://picsum.photos/200/300?random=1,1641972043299
4159,I Know Why the Caged Bird Sings,3.56,https://picsum.photos/200/300?random=1,1641972043299
4160,The Last Enemy,8.01,https://picsum.photos/200/300?random=1,1641972043299
4161,Ego Dominus Tuus,12.01,https://picsum.photos/200/300?random=1,1641972043299
4162,The Wings of the Dove,13.24,https://picsum.photos/200/300?random=1,1641972043299
4163,The Moving Toyshop,4.95,https://picsum.photos/200/300?random=1,1641972043299
4164,Brandy of the Damned,4.68,https://picsum.photos/200/300?random=1,1641972043299
4165,"Alone on a Wide, Wide Sea",12.92,https://picsum.photos/200/300?random=1,1641972043299
4166,Time of our Darkness,10.07,https://picsum.photos/200/300?random=1,1641972043299
4167,Arms and the Man,9.51,https://picsum.photos/200/300?random=1,1641972043299
4168,Fear and Trembling,4.24,https://picsum.photos/200/300?random=1,1641972043299
4169,A Passage to India,5.75,https://picsum.photos/200/300?random=1,1641972043300
4170,Vanity Fair,6.4,https://picsum.photos/200/300?random=1,1641972043300
4171,The Golden Apples of the Sun,3.13,https://picsum.photos/200/300?random=1,1641972043300
4172,The Waste Land,9.49,https://picsum.photos/200/300?random=1,1641972043300
4173,Tiger! Tiger!,6.82,https://picsum.photos/200/300?random=1,1641972043300
4174,No Country for Old Men,5.24,https://picsum.photos/200/300?random=1,1641972043300
4175,I Know Why the Caged Bird Sings,4.98,https://picsum.photos/200/300?random=1,1641972043300
4176,The Last Enemy,8.64,https://picsum.photos/200/300?random=1,1641972043300
4177,For a Breath I Tarry,9.57,https://picsum.photos/200/300?random=1,1641972043300
4178,Tiger! Tiger!,6.59,https://picsum.photos/200/300?random=1,1641972043300
4179,Mr Standfast,8.19,https://picsum.photos/200/300?random=1,1641972043300
4180,His Dark Materials,6.86,https://picsum.photos/200/300?random=1,1641972043300
4181,His Dark Materials,6.56,https://picsum.photos/200/300?random=1,1641972043300
4182,I Will Fear No Evil,4.56,https://picsum.photos/200/300?random=1,1641972043300
4183,Now Sleeps the Crimson Petal,9.13,https://picsum.photos/200/300?random=1,1641972043300
4184,Ego Dominus Tuus,4.28,https://picsum.photos/200/300?random=1,1641972043300
4185,The Mirror Crack'd from Side to Side,13.27,https://picsum.photos/200/300?random=1,1641972043300
4186,In a Glass Darkly,5.04,https://picsum.photos/200/300?random=1,1641972043300
4187,Clouds of Witness,3.91,https://picsum.photos/200/300?random=1,1641972043300
4188,Mother Night,3.68,https://picsum.photos/200/300?random=1,1641972043300
4189,When the Green Woods Laugh,3.2,https://picsum.photos/200/300?random=1,1641972043300
4190,A Confederacy of Dunces,6.99,https://picsum.photos/200/300?random=1,1641972043300
4191,Consider Phlebas,8.48,https://picsum.photos/200/300?random=1,1641972043300
4192,The Moon by Night,11.51,https://picsum.photos/200/300?random=1,1641972043300
4193,Brandy of the Damned,10.41,https://picsum.photos/200/300?random=1,1641972043300
4194,The Sun Also Rises,9.55,https://picsum.photos/200/300?random=1,1641972043300
4195,Brandy of the Damned,11.84,https://picsum.photos/200/300?random=1,1641972043300
4196,Edna O'Brien,12.48,https://picsum.photos/200/300?random=1,1641972043300
4197,The Line of Beauty,5.73,https://picsum.photos/200/300?random=1,1641972043300
4198,"Those Barren Leaves, Thrones, Dominations",4.98,https://picsum.photos/200/300?random=1,1641972043300
4199,Ego Dominus Tuus,12.52,https://picsum.photos/200/300?random=1,1641972043300
4200,Noli Me Tangere,12.48,https://picsum.photos/200/300?random=1,1641972043300
4201,The Soldier's Art,12.24,https://picsum.photos/200/300?random=1,1641972043300
4202,Tender Is the Night,5.86,https://picsum.photos/200/300?random=1,1641972043300
4203,Mr Standfast,9.84,https://picsum.photos/200/300?random=1,1641972043300
4204,The Doors of Perception,7.77,https://picsum.photos/200/300?random=1,1641972043300
4205,The Far-Distant Oxus,3.43,https://picsum.photos/200/300?random=1,1641972043300
4206,"Alone on a Wide, Wide Sea",4.21,https://picsum.photos/200/300?random=1,1641972043300
4207,A Farewell to Arms,6.74,https://picsum.photos/200/300?random=1,1641972043300
4208,The Mermaids Singing,9.29,https://picsum.photos/200/300?random=1,1641972043300
4209,Mother Night,4.36,https://picsum.photos/200/300?random=1,1641972043300
4210,The Sun Also Rises,5.59,https://picsum.photos/200/300?random=1,1641972043300
4211,Things Fall Apart,4.23,https://picsum.photos/200/300?random=1,1641972043300
4212,Let Us Now Praise Famous Men,11.29,https://picsum.photos/200/300?random=1,1641972043300
4213,All the King's Men,5.07,https://picsum.photos/200/300?random=1,1641972043300
4214,The Proper Study,8.71,https://picsum.photos/200/300?random=1,1641972043300
4215,An Evil Cradling,12.54,https://picsum.photos/200/300?random=1,1641972043300
4216,The Far-Distant Oxus,8.22,https://picsum.photos/200/300?random=1,1641972043300
4217,A Catskill Eagle,5.22,https://picsum.photos/200/300?random=1,1641972043300
4218,The Little Foxes,11.45,https://picsum.photos/200/300?random=1,1641972043300
4219,Postern of Fate,3.88,https://picsum.photos/200/300?random=1,1641972043300
4220,The Heart Is a Lonely Hunter,10.06,https://picsum.photos/200/300?random=1,1641972043300
4221,Of Mice and Men,7.99,https://picsum.photos/200/300?random=1,1641972043300
4222,Vile Bodies,7.02,https://picsum.photos/200/300?random=1,1641972043300
4223,Fair Stood the Wind for France,4.17,https://picsum.photos/200/300?random=1,1641972043300
4224,Carrion Comfort,11.09,https://picsum.photos/200/300?random=1,1641972043300
4225,To Say Nothing of the Dog,12.32,https://picsum.photos/200/300?random=1,1641972043300
4226,From Here to Eternity,3.57,https://picsum.photos/200/300?random=1,1641972043300
4227,Everything is Illuminated,7.84,https://picsum.photos/200/300?random=1,1641972043300
4228,Beneath the Bleeding,3.09,https://picsum.photos/200/300?random=1,1641972043300
4229,No Highway,7.91,https://picsum.photos/200/300?random=1,1641972043300
4230,A Many-Splendoured Thing,11.48,https://picsum.photos/200/300?random=1,1641972043300
4231,The Mirror Crack'd from Side to Side,6.52,https://picsum.photos/200/300?random=1,1641972043300
4232,Quo Vadis,11.18,https://picsum.photos/200/300?random=1,1641972043300
4233,An Instant In The Wind,12.96,https://picsum.photos/200/300?random=1,1641972043300
4234,The Wind's Twelve Quarters,8.84,https://picsum.photos/200/300?random=1,1641972043300
4235,Where Angels Fear to Tread,9.08,https://picsum.photos/200/300?random=1,1641972043300
4236,The Yellow Meads of Asphodel,5.32,https://picsum.photos/200/300?random=1,1641972043300
4237,The Monkey's Raincoat,9.23,https://picsum.photos/200/300?random=1,1641972043300
4238,The Needle's Eye,5.18,https://picsum.photos/200/300?random=1,1641972043300
4239,A Summer Bird-Cage,7.1,https://picsum.photos/200/300?random=1,1641972043300
4240,Recalled to Life,9.8,https://picsum.photos/200/300?random=1,1641972043300
4241,A Monstrous Regiment of Women,8.08,https://picsum.photos/200/300?random=1,1641972043300
4242,Sleep the Brave,11.84,https://picsum.photos/200/300?random=1,1641972043300
4243,Surprised by Joy,10.49,https://picsum.photos/200/300?random=1,1641972043300
4244,For a Breath I Tarry,6.61,https://picsum.photos/200/300?random=1,1641972043300
4245,Sleep the Brave,9.95,https://picsum.photos/200/300?random=1,1641972043300
4246,As I Lay Dying,12.66,https://picsum.photos/200/300?random=1,1641972043300
4247,Ring of Bright Water,4.68,https://picsum.photos/200/300?random=1,1641972043300
4248,Beneath the Bleeding,3.39,https://picsum.photos/200/300?random=1,1641972043300
4249,Number the Stars,10.31,https://picsum.photos/200/300?random=1,1641972043300
4250,A Farewell to Arms,7.67,https://picsum.photos/200/300?random=1,1641972043300
4251,Consider the Lilies,7.43,https://picsum.photos/200/300?random=1,1641972043300
4252,The Cricket on the Hearth,9.09,https://picsum.photos/200/300?random=1,1641972043300
4253,Far From the Madding Crowd,9.22,https://picsum.photos/200/300?random=1,1641972043300
4254,The Road Less Traveled,6.64,https://picsum.photos/200/300?random=1,1641972043300
4255,Arms and the Man,4.35,https://picsum.photos/200/300?random=1,1641972043300
4256,A Glass of Blessings,10.41,https://picsum.photos/200/300?random=1,1641972043300
4257,A Time to Kill,4.92,https://picsum.photos/200/300?random=1,1641972043300
4258,What's Become of Waring,8.93,https://picsum.photos/200/300?random=1,1641972043300
4259,A Summer Bird-Cage,10.29,https://picsum.photos/200/300?random=1,1641972043300
4260,Antic Hay,6.14,https://picsum.photos/200/300?random=1,1641972043300
4261,Consider Phlebas,5.45,https://picsum.photos/200/300?random=1,1641972043301
4262,Ego Dominus Tuus,6.83,https://picsum.photos/200/300?random=1,1641972043301
4263,Mr Standfast,8.7,https://picsum.photos/200/300?random=1,1641972043301
4264,"Such, Such Were the Joys",13.19,https://picsum.photos/200/300?random=1,1641972043301
4265,The Torment of Others,9.26,https://picsum.photos/200/300?random=1,1641972043301
4266,To a God Unknown,5.53,https://picsum.photos/200/300?random=1,1641972043301
4267,The Painted Veil,4.5,https://picsum.photos/200/300?random=1,1641972043301
4268,Terrible Swift Sword,9.57,https://picsum.photos/200/300?random=1,1641972043301
4269,The Parliament of Man,8.69,https://picsum.photos/200/300?random=1,1641972043301
4270,Oh! To be in England,3.78,https://picsum.photos/200/300?random=1,1641972043301
4271,The Heart Is Deceitful Above All Things,3.68,https://picsum.photos/200/300?random=1,1641972043301
4272,Fear and Trembling,10.3,https://picsum.photos/200/300?random=1,1641972043301
4273,The Heart Is a Lonely Hunter,5.2,https://picsum.photos/200/300?random=1,1641972043301
4274,The Mirror Crack'd from Side to Side,10.42,https://picsum.photos/200/300?random=1,1641972043301
4275,The Way of All Flesh,4.73,https://picsum.photos/200/300?random=1,1641972043301
4276,Postern of Fate,6.53,https://picsum.photos/200/300?random=1,1641972043301
4277,Sleep the Brave,10.57,https://picsum.photos/200/300?random=1,1641972043301
4278,Surprised by Joy,3.28,https://picsum.photos/200/300?random=1,1641972043301
4279,Rosemary Sutcliff,9.24,https://picsum.photos/200/300?random=1,1641972043301
4280,Number the Stars,11.47,https://picsum.photos/200/300?random=1,1641972043301
4281,Recalled to Life,8.44,https://picsum.photos/200/300?random=1,1641972043301
4282,The Monkey's Raincoat,6.55,https://picsum.photos/200/300?random=1,1641972043301
4283,Oh! To be in England,11.43,https://picsum.photos/200/300?random=1,1641972043301
4284,Beneath the Bleeding,5.81,https://picsum.photos/200/300?random=1,1641972043301
4285,Specimen Days,3.66,https://picsum.photos/200/300?random=1,1641972043301
4286,"Look Homeward, Angel",4.96,https://picsum.photos/200/300?random=1,1641972043301
4287,Clouds of Witness,3.49,https://picsum.photos/200/300?random=1,1641972043301
4288,Everything is Illuminated,10.01,https://picsum.photos/200/300?random=1,1641972043301
4289,"Alone on a Wide, Wide Sea",7.0,https://picsum.photos/200/300?random=1,1641972043301
4290,Shall not Perish,10.32,https://picsum.photos/200/300?random=1,1641972043301
4291,Great Work of Time,7.62,https://picsum.photos/200/300?random=1,1641972043301
4292,Vanity Fair,4.45,https://picsum.photos/200/300?random=1,1641972043301
4293,The House of Mirth,12.34,https://picsum.photos/200/300?random=1,1641972043301
4294,Look to Windward,5.41,https://picsum.photos/200/300?random=1,1641972043301
4295,Frequent Hearses,3.21,https://picsum.photos/200/300?random=1,1641972043301
4296,The Mirror Crack'd from Side to Side,9.33,https://picsum.photos/200/300?random=1,1641972043301
4297,Have His Carcase,10.54,https://picsum.photos/200/300?random=1,1641972043301
4298,Precious Bane,12.21,https://picsum.photos/200/300?random=1,1641972043301
4299,The Yellow Meads of Asphodel,11.63,https://picsum.photos/200/300?random=1,1641972043301
4300,"Those Barren Leaves, Thrones, Dominations",4.58,https://picsum.photos/200/300?random=1,1641972043301
4301,"Look Homeward, Angel",9.8,https://picsum.photos/200/300?random=1,1641972043301
4302,The Way Through the Woods,6.4,https://picsum.photos/200/300?random=1,1641972043301
4303,"Ah, Wilderness!",12.06,https://picsum.photos/200/300?random=1,1641972043301
4304,Gone with the Wind,13.04,https://picsum.photos/200/300?random=1,1641972043301
4305,"Absalom, Absalom!",10.32,https://picsum.photos/200/300?random=1,1641972043301
4306,Ring of Bright Water,9.13,https://picsum.photos/200/300?random=1,1641972043301
4307,Dying of the Light,5.73,https://picsum.photos/200/300?random=1,1641972043301
4308,The Proper Study,3.4,https://picsum.photos/200/300?random=1,1641972043301
4309,Dance Dance Dance,12.85,https://picsum.photos/200/300?random=1,1641972043301
4310,The Waste Land,3.9,https://picsum.photos/200/300?random=1,1641972043301
4311,Stranger in a Strange Land,12.11,https://picsum.photos/200/300?random=1,1641972043301
4312,The Proper Study,12.91,https://picsum.photos/200/300?random=1,1641972043301
4313,All Passion Spent,9.03,https://picsum.photos/200/300?random=1,1641972043301
4314,To a God Unknown,11.77,https://picsum.photos/200/300?random=1,1641972043301
4315,"If Not Now, When?",7.55,https://picsum.photos/200/300?random=1,1641972043301
4316,As I Lay Dying,8.43,https://picsum.photos/200/300?random=1,1641972043301
4317,Wildfire at Midnight,10.41,https://picsum.photos/200/300?random=1,1641972043301
4318,"Such, Such Were the Joys",12.49,https://picsum.photos/200/300?random=1,1641972043301
4319,Sleep the Brave,9.42,https://picsum.photos/200/300?random=1,1641972043301
4320,Blithe Spirit,11.77,https://picsum.photos/200/300?random=1,1641972043301
4321,Recalled to Life,10.79,https://picsum.photos/200/300?random=1,1641972043301
4322,No Longer at Ease,9.1,https://picsum.photos/200/300?random=1,1641972043301
4323,Jesting Pilate,6.53,https://picsum.photos/200/300?random=1,1641972043301
4324,"Look Homeward, Angel",3.16,https://picsum.photos/200/300?random=1,1641972043301
4325,His Dark Materials,13.08,https://picsum.photos/200/300?random=1,1641972043301
4326,An Instant In The Wind,3.74,https://picsum.photos/200/300?random=1,1641972043301
4327,A Farewell to Arms,10.65,https://picsum.photos/200/300?random=1,1641972043301
4328,As I Lay Dying,11.46,https://picsum.photos/200/300?random=1,1641972043301
4329,The House of Mirth,8.69,https://picsum.photos/200/300?random=1,1641972043301
4330,"The World, the Flesh and the Devil",3.79,https://picsum.photos/200/300?random=1,1641972043301
4331,The Moving Finger,12.21,https://picsum.photos/200/300?random=1,1641972043301
4332,No Longer at Ease,7.73,https://picsum.photos/200/300?random=1,1641972043301
4333,Cabbages and Kings,5.99,https://picsum.photos/200/300?random=1,1641972043301
4334,I Sing the Body Electric,12.5,https://picsum.photos/200/300?random=1,1641972043301
4335,An Acceptable Time,10.7,https://picsum.photos/200/300?random=1,1641972043301
4336,Paths of Glory,13.25,https://picsum.photos/200/300?random=1,1641972043301
4337,A Time to Kill,8.14,https://picsum.photos/200/300?random=1,1641972043301
4338,No Country for Old Men,3.58,https://picsum.photos/200/300?random=1,1641972043301
4339,Fear and Trembling,7.29,https://picsum.photos/200/300?random=1,1641972043301
4340,An Evil Cradling,13.39,https://picsum.photos/200/300?random=1,1641972043301
4341,Recalled to Life,7.22,https://picsum.photos/200/300?random=1,1641972043301
4342,Rosemary Sutcliff,5.77,https://picsum.photos/200/300?random=1,1641972043301
4343,The Proper Study,11.69,https://picsum.photos/200/300?random=1,1641972043301
4344,Dying of the Light,9.43,https://picsum.photos/200/300?random=1,1641972043301
4345,Blue Remembered Earth,10.81,https://picsum.photos/200/300?random=1,1641972043301
4346,O Pioneers!,5.21,https://picsum.photos/200/300?random=1,1641972043301
4347,Vile Bodies,3.01,https://picsum.photos/200/300?random=1,1641972043301
4348,Ego Dominus Tuus,11.0,https://picsum.photos/200/300?random=1,1641972043301
4349,Little Hands Clapping,10.92,https://picsum.photos/200/300?random=1,1641972043301
4350,Jesting Pilate,13.07,https://picsum.photos/200/300?random=1,1641972043301
4351,A Farewell to Arms,10.15,https://picsum.photos/200/300?random=1,1641972043301
4352,The House of Mirth,6.89,https://picsum.photos/200/300?random=1,1641972043302
4353,Fame Is the Spur,5.42,https://picsum.photos/200/300?random=1,1641972043302
4354,The Road Less Traveled,12.28,https://picsum.photos/200/300?random=1,1641972043302
4355,Shall not Perish,4.06,https://picsum.photos/200/300?random=1,1641972043302
4356,This Side of Paradise,9.81,https://picsum.photos/200/300?random=1,1641972043302
4357,"Look Homeward, Angel",6.83,https://picsum.photos/200/300?random=1,1641972043302
4358,The Sun Also Rises,13.02,https://picsum.photos/200/300?random=1,1641972043302
4359,The Wives of Bath,10.74,https://picsum.photos/200/300?random=1,1641972043302
4360,Of Mice and Men,10.2,https://picsum.photos/200/300?random=1,1641972043302
4361,Where Angels Fear to Tread,5.06,https://picsum.photos/200/300?random=1,1641972043302
4362,The Curious Incident of the Dog in the Night-Time,8.39,https://picsum.photos/200/300?random=1,1641972043302
4363,The Last Temptation,5.43,https://picsum.photos/200/300?random=1,1641972043302
4364,"Those Barren Leaves, Thrones, Dominations",10.04,https://picsum.photos/200/300?random=1,1641972043302
4365,A Glass of Blessings,7.21,https://picsum.photos/200/300?random=1,1641972043302
4366,Beneath the Bleeding,8.54,https://picsum.photos/200/300?random=1,1641972043302
4367,In a Glass Darkly,4.49,https://picsum.photos/200/300?random=1,1641972043302
4368,The Green Bay Tree,5.48,https://picsum.photos/200/300?random=1,1641972043302
4369,Quo Vadis,10.52,https://picsum.photos/200/300?random=1,1641972043302
4370,The Last Enemy,7.75,https://picsum.photos/200/300?random=1,1641972043302
4371,Stranger in a Strange Land,4.31,https://picsum.photos/200/300?random=1,1641972043302
4372,A Swiftly Tilting Planet,5.76,https://picsum.photos/200/300?random=1,1641972043302
4373,The Soldier's Art,4.58,https://picsum.photos/200/300?random=1,1641972043302
4374,The Other Side of Silence,11.89,https://picsum.photos/200/300?random=1,1641972043302
4375,Beneath the Bleeding,6.58,https://picsum.photos/200/300?random=1,1641972043302
4376,A Many-Splendoured Thing,5.53,https://picsum.photos/200/300?random=1,1641972043302
4377,A Many-Splendoured Thing,8.01,https://picsum.photos/200/300?random=1,1641972043302
4378,A Many-Splendoured Thing,3.68,https://picsum.photos/200/300?random=1,1641972043302
4379,Vile Bodies,10.87,https://picsum.photos/200/300?random=1,1641972043302
4380,The Daffodil Sky,9.66,https://picsum.photos/200/300?random=1,1641972043302
4381,The Little Foxes,4.07,https://picsum.photos/200/300?random=1,1641972043302
4382,Moab Is My Washpot,7.52,https://picsum.photos/200/300?random=1,1641972043302
4383,The Painted Veil,11.6,https://picsum.photos/200/300?random=1,1641972043302
4384,The Man Within,4.57,https://picsum.photos/200/300?random=1,1641972043302
4385,A Many-Splendoured Thing,3.9,https://picsum.photos/200/300?random=1,1641972043302
4386,Pale Kings and Princes,11.53,https://picsum.photos/200/300?random=1,1641972043302
4387,O Jerusalem!,7.44,https://picsum.photos/200/300?random=1,1641972043302
4388,That Good Night,6.8,https://picsum.photos/200/300?random=1,1641972043302
4389,Dying of the Light,6.08,https://picsum.photos/200/300?random=1,1641972043302
4390,In Death Ground,3.85,https://picsum.photos/200/300?random=1,1641972043302
4391,No Country for Old Men,7.42,https://picsum.photos/200/300?random=1,1641972043302
4392,A Farewell to Arms,4.87,https://picsum.photos/200/300?random=1,1641972043302
4393,Of Human Bondage,8.49,https://picsum.photos/200/300?random=1,1641972043302
4394,A Many-Splendoured Thing,8.87,https://picsum.photos/200/300?random=1,1641972043302
4395,This Side of Paradise,8.64,https://picsum.photos/200/300?random=1,1641972043302
4396,"Alone on a Wide, Wide Sea",9.78,https://picsum.photos/200/300?random=1,1641972043302
4397,The Parliament of Man,6.89,https://picsum.photos/200/300?random=1,1641972043302
4398,The Skull Beneath the Skin,9.84,https://picsum.photos/200/300?random=1,1641972043302
4399,Vanity Fair,7.78,https://picsum.photos/200/300?random=1,1641972043302
4400,Pale Kings and Princes,7.23,https://picsum.photos/200/300?random=1,1641972043302
4401,His Dark Materials,10.54,https://picsum.photos/200/300?random=1,1641972043302
4402,No Country for Old Men,6.23,https://picsum.photos/200/300?random=1,1641972043302
4403,From Here to Eternity,5.26,https://picsum.photos/200/300?random=1,1641972043302
4404,A Glass of Blessings,9.01,https://picsum.photos/200/300?random=1,1641972043302
4405,All Passion Spent,3.2,https://picsum.photos/200/300?random=1,1641972043302
4406,Look to Windward,11.39,https://picsum.photos/200/300?random=1,1641972043302
4407,O Pioneers!,8.71,https://picsum.photos/200/300?random=1,1641972043302
4408,A Glass of Blessings,7.73,https://picsum.photos/200/300?random=1,1641972043302
4409,The Moving Toyshop,3.31,https://picsum.photos/200/300?random=1,1641972043302
4410,This Side of Paradise,6.58,https://picsum.photos/200/300?random=1,1641972043302
4411,Pale Kings and Princes,4.49,https://picsum.photos/200/300?random=1,1641972043302
4412,His Dark Materials,5.56,https://picsum.photos/200/300?random=1,1641972043302
4413,Great Work of Time,4.88,https://picsum.photos/200/300?random=1,1641972043302
4414,The Moon by Night,5.61,https://picsum.photos/200/300?random=1,1641972043302
4415,Dying of the Light,6.21,https://picsum.photos/200/300?random=1,1641972043302
4416,Noli Me Tangere,9.42,https://picsum.photos/200/300?random=1,1641972043302
4417,Jacob Have I Loved,13.08,https://picsum.photos/200/300?random=1,1641972043302
4418,Beneath the Bleeding,6.07,https://picsum.photos/200/300?random=1,1641972043302
4419,Butter In a Lordly Dish,10.11,https://picsum.photos/200/300?random=1,1641972043302
4420,Cabbages and Kings,8.02,https://picsum.photos/200/300?random=1,1641972043302
4421,From Here to Eternity,5.22,https://picsum.photos/200/300?random=1,1641972043302
4422,Bury My Heart at Wounded Knee,4.26,https://picsum.photos/200/300?random=1,1641972043302
4423,Consider Phlebas,9.63,https://picsum.photos/200/300?random=1,1641972043302
4424,Clouds of Witness,7.09,https://picsum.photos/200/300?random=1,1641972043302
4425,Tirra Lirra by the River,6.32,https://picsum.photos/200/300?random=1,1641972043302
4426,Where Angels Fear to Tread,6.33,https://picsum.photos/200/300?random=1,1641972043302
4427,Jesting Pilate,12.86,https://picsum.photos/200/300?random=1,1641972043302
4428,Edna O'Brien,6.0,https://picsum.photos/200/300?random=1,1641972043302
4429,O Jerusalem!,7.61,https://picsum.photos/200/300?random=1,1641972043302
4430,"Those Barren Leaves, Thrones, Dominations",6.51,https://picsum.photos/200/300?random=1,1641972043302
4431,Now Sleeps the Crimson Petal,4.09,https://picsum.photos/200/300?random=1,1641972043302
4432,Beneath the Bleeding,4.61,https://picsum.photos/200/300?random=1,1641972043302
4433,A Passage to India,5.2,https://picsum.photos/200/300?random=1,1641972043302
4434,Unweaving the Rainbow,6.55,https://picsum.photos/200/300?random=1,1641972043302
4435,A Monstrous Regiment of Women,11.91,https://picsum.photos/200/300?random=1,1641972043302
4436,Dance Dance Dance,11.1,https://picsum.photos/200/300?random=1,1641972043302
4437,In Dubious Battle,6.3,https://picsum.photos/200/300?random=1,1641972043302
4438,No Highway,7.48,https://picsum.photos/200/300?random=1,1641972043302
4439,Recalled to Life,4.24,https://picsum.photos/200/300?random=1,1641972043302
4440,This Side of Paradise,12.01,https://picsum.photos/200/300?random=1,1641972043302
4441,The Road Less Traveled,4.68,https://picsum.photos/200/300?random=1,1641972043302
4442,Blithe Spirit,9.41,https://picsum.photos/200/300?random=1,1641972043302
4443,Paths of Glory,7.88,https://picsum.photos/200/300?random=1,1641972043303
4444,Specimen Days,3.26,https://picsum.photos/200/300?random=1,1641972043303
4445,The Line of Beauty,12.83,https://picsum.photos/200/300?random=1,1641972043303
4446,When the Green Woods Laugh,6.13,https://picsum.photos/200/300?random=1,1641972043303
4447,Paths of Glory,12.46,https://picsum.photos/200/300?random=1,1641972043303
